Country,Gender,Demographics Question,Demographics Response,Question,Survey Year,Value
Benin,M,Marital status,"Widowed, divorced, separated",... if she argues with him,01/01/2017,3.4641016151377544
Benin,M,Marital status,Married or living together,... if she goes out without telling him,01/01/2017,2.756809733121343
Benin,M,Marital status,Never married,... if she goes out without telling him,01/01/2017,3.209361336891635
Benin,M,Marital status,"Widowed, divorced, separated",... if she goes out without telling him,01/01/2017,3.1780497764304645
Benin,M,Marital status,Married or living together,... if she neglects the children,01/01/2017,2.8460499611689403
Benin,M,Marital status,Never married,... if she neglects the children,01/01/2017,3.3166247903554
Benin,M,Marital status,"Widowed, divorced, separated",... if she neglects the children,01/01/2017,2.9664794269866195
Benin,M,Marital status,Married or living together,... if she refuses to have sex with him,01/01/2017,2.5099801175975207
Benin,M,Marital status,Never married,... if she refuses to have sex with him,01/01/2017,2.7928480429008062
Benin,M,Marital status,"Widowed, divorced, separated",... if she refuses to have sex with him,01/01/2017,2.756809733121343
Benin,M,Residence,Rural,... for at least one specific reason,01/01/2017,4.358898943540674
Benin,M,Residence,Urban,... for at least one specific reason,01/01/2017,3.286335374050382
Benin,M,Residence,Rural,... if she argues with him,01/01/2017,3.5637059094803454
Benin,M,Residence,Urban,... if she argues with him,01/01/2017,2.3874672373176424
Benin,M,Residence,Rural,... if she goes out without telling him,01/01/2017,3.224903040175049
Benin,M,Residence,Urban,... if she goes out without telling him,01/01/2017,2.5884357842653034
Benin,M,Residence,Rural,... if she neglects the children,01/01/2017,3.478505481017635
Benin,M,Residence,Urban,... if she neglects the children,01/01/2017,2.3874672373176424
Benin,M,Residence,Rural,... if she refuses to have sex with him,01/01/2017,2.9664794269866195
Benin,M,Residence,Urban,... if she refuses to have sex with him,01/01/2017,2.1447610367200745
Bolivia,F,Education,Higher,... if she burns the food,01/01/2008,0.7745966846313364
Bolivia,F,Residence,Urban,... if she burns the food,01/01/2008,1.4832397134933097
Bolivia,F,Age,25-34,... if she burns the food,01/01/2008,1.6124515200875245
Bolivia,F,Employment,Unemployed,... if she burns the food,01/01/2008,1.6124515200875245
Bolivia,F,Education,Secondary,... if she burns the food,01/01/2008,1.6733200388199156
Bolivia,F,Marital status,Never married,... if she burns the food,01/01/2008,1.7029386645934819
Bolivia,F,Marital status,"Widowed, divorced, separated",... if she burns the food,01/01/2008,1.7029386645934819
Bolivia,F,Employment,Employed for cash,... if she burns the food,01/01/2008,1.7888543953278355
Bolivia,F,Age,15-24,... if she burns the food,01/01/2008,1.843908917318703
Bolivia,F,Marital status,Married or living together,... if she burns the food,01/01/2008,1.8708286933869707
Bolivia,F,Age,35-49,... if she burns the food,01/01/2008,1.9493588567311777
Bolivia,F,Education,Primary,... if she burns the food,01/01/2008,2.0976177190726224
Bolivia,F,Employment,Employed for kind,... if she burns the food,01/01/2008,2.2135943836591725
Bolivia,F,Residence,Rural,... if she burns the food,01/01/2008,2.3237900282442543
Bolivia,F,Education,No education,... if she burns the food,01/01/2008,2.701851252518329
Bolivia,F,Age,15-24,... for at least one specific reason,01/01/2008,3.9496835799174757
Bolivia,F,Age,25-34,... for at least one specific reason,01/01/2008,3.872983346207417
Bolivia,F,Age,35-49,... for at least one specific reason,01/01/2008,4.195235438145245
Bolivia,F,Age,15-24,... if she argues with him,01/01/2008,2.23606797749979
Bolivia,F,Age,25-34,... if she argues with him,01/01/2008,2.23606797749979
Bolivia,F,Age,35-49,... if she argues with him,01/01/2008,2.3874672373176424
Bolivia,F,Age,15-24,... if she goes out without telling him,01/01/2008,2.3021729280692322
Bolivia,F,Age,25-34,... if she goes out without telling him,01/01/2008,2.28035080837689
Bolivia,F,Age,35-49,... if she goes out without telling him,01/01/2008,2.701851252518329
Bolivia,F,Age,15-24,... if she neglects the children,01/01/2008,3.449637606840793
Bolivia,F,Age,25-34,... if she neglects the children,01/01/2008,3.42052624741649
Bolivia,F,Age,35-49,... if she neglects the children,01/01/2008,3.6331803986679683
Bolivia,F,Age,15-24,... if she refuses to have sex with him,01/01/2008,1.341640768729202
Bolivia,F,Age,25-34,... if she refuses to have sex with him,01/01/2008,1.4491376417140533
Bolivia,F,Age,35-49,... if she refuses to have sex with him,01/01/2008,1.7029386645934819
Bolivia,F,Education,Higher,... for at least one specific reason,01/01/2008,2.3874672373176424
Bolivia,F,Education,No education,... for at least one specific reason,01/01/2008,4.837354609549549
Bolivia,F,Education,Primary,... for at least one specific reason,01/01/2008,4.505552045760935
Bolivia,F,Education,Secondary,... for at least one specific reason,01/01/2008,3.9115214675027494
Bolivia,F,Education,Higher,... if she argues with him,01/01/2008,1.3038404993264
Bolivia,F,Education,No education,... if she argues with him,01/01/2008,3.049590167667594
Bolivia,F,Education,Primary,... if she argues with him,01/01/2008,2.6076809986528
Bolivia,F,Education,Secondary,... if she argues with him,01/01/2008,2.1447610367200745
Bolivia,F,Education,Higher,... if she goes out without telling him,01/01/2008,1.3784048665606714
Bolivia,F,Education,No education,... if she goes out without telling him,01/01/2008,3.4641016151377544
Bolivia,F,Education,Primary,... if she goes out without telling him,01/01/2008,2.8635641793515187
Bolivia,F,Education,Secondary,... if she goes out without telling him,01/01/2008,2.1447610367200745
Bolivia,F,Education,Higher,... if she neglects the children,01/01/2008,2.1213203435596424
Bolivia,F,Education,No education,... if she neglects the children,01/01/2008,3.9874803596419475
Bolivia,F,Education,Primary,... if she neglects the children,01/01/2008,3.8987177134623554
Bolivia,F,Education,Secondary,... if she neglects the children,01/01/2008,3.49284981201098
Bolivia,F,Education,Higher,... if she refuses to have sex with him,01/01/2008,0.8944271976639178
Bolivia,F,Education,No education,... if she refuses to have sex with him,01/01/2008,2.1447610367200745
Bolivia,F,Education,Primary,... if she refuses to have sex with him,01/01/2008,1.7888543953278355
Bolivia,F,Education,Secondary,... if she refuses to have sex with him,01/01/2008,1.2649110734916735
Bolivia,F,Employment,Employed for cash,... for at least one specific reason,01/01/2008,4.012480577083175
Bolivia,F,Employment,Employed for kind,... for at least one specific reason,01/01/2008,4.404543065804928
Bolivia,F,Employment,Unemployed,... for at least one specific reason,01/01/2008,3.794733141939005
Bolivia,F,Employment,Employed for cash,... if she argues with him,01/01/2008,2.2583179370125386
Bolivia,F,Employment,Employed for kind,... if she argues with him,01/01/2008,2.7386127875258306
Bolivia,F,Employment,Unemployed,... if she argues with him,01/01/2008,2.0976177190726224
Bolivia,F,Employment,Employed for cash,... if she goes out without telling him,01/01/2008,2.4289915799292987
Bolivia,F,Employment,Employed for kind,... if she goes out without telling him,01/01/2008,2.9495762084179376
Bolivia,F,Employment,Unemployed,... if she goes out without telling him,01/01/2008,2.1447610367200745
Bolivia,F,Employment,Employed for cash,... if she neglects the children,01/01/2008,3.49284981201098
Bolivia,F,Employment,Employed for kind,... if she neglects the children,01/01/2008,3.7416573867739413
Bolivia,F,Employment,Unemployed,... if she neglects the children,01/01/2008,3.391164991562634
Bolivia,F,Employment,Employed for cash,... if she refuses to have sex with him,01/01/2008,1.5165750730894545
Bolivia,F,Employment,Employed for kind,... if she refuses to have sex with him,01/01/2008,1.7888543953278355
Bolivia,F,Employment,Unemployed,... if she refuses to have sex with him,01/01/2008,1.3038404993264
Bolivia,F,Marital status,Married or living together,... for at least one specific reason,01/01/2008,4.086563441687827
Bolivia,F,Marital status,Never married,... for at least one specific reason,01/01/2008,3.8600517637112426
Bolivia,F,Marital status,"Widowed, divorced, separated",... for at least one specific reason,01/01/2008,3.9874803596419475
Bolivia,F,Marital status,Married or living together,... if she argues with him,01/01/2008,2.3664318930897985
Bolivia,F,Marital status,Never married,... if she argues with him,01/01/2008,2.190890273549742
Bolivia,F,Marital status,"Widowed, divorced, separated",... if she argues with him,01/01/2008,2.1213203435596424
Bolivia,F,Marital status,Married or living together,... if she goes out without telling him,01/01/2008,2.5690464971721645
Bolivia,F,Marital status,Never married,... if she goes out without telling him,01/01/2008,2.1447610367200745
Bolivia,F,Marital status,"Widowed, divorced, separated",... if she goes out without telling him,01/01/2008,2.529822146983347
Bolivia,F,Marital status,Married or living together,... if she neglects the children,01/01/2008,3.5637059094803454
Bolivia,F,Marital status,Never married,... if she neglects the children,01/01/2008,3.391164991562634
Bolivia,F,Marital status,"Widowed, divorced, separated",... if she neglects the children,01/01/2008,3.5071356105424356
Bolivia,F,Marital status,Married or living together,... if she refuses to have sex with him,01/01/2008,1.5811388300841898
Bolivia,F,Marital status,Never married,... if she refuses to have sex with him,01/01/2008,1.3038404993264
Bolivia,F,Marital status,"Widowed, divorced, separated",... if she refuses to have sex with him,01/01/2008,1.5811388300841898
Bolivia,F,Residence,Rural,... for at least one specific reason,01/01/2008,4.483302396835365
Bolivia,F,Residence,Urban,... for at least one specific reason,01/01/2008,3.7416573867739413
Bolivia,F,Residence,Rural,... if she argues with him,01/01/2008,2.774887350734285
Bolivia,F,Residence,Urban,... if she argues with him,01/01/2008,2.0
Bolivia,F,Residence,Rural,... if she goes out without telling him,01/01/2008,3.016620689027662
Bolivia,F,Residence,Urban,... if she goes out without telling him,01/01/2008,2.073644181323031
Bolivia,F,Residence,Rural,... if she neglects the children,01/01/2008,3.794733141939005
Bolivia,F,Residence,Urban,... if she neglects the children,01/01/2008,3.3466400776398313
Bolivia,F,Residence,Rural,... if she refuses to have sex with him,01/01/2008,1.8708286933869707
Bolivia,F,Residence,Urban,... if she refuses to have sex with him,01/01/2008,1.2649110734916735
Burkina Faso,F,Education,Higher,... if she burns the food,01/01/2010,1.1832159465448993
Burkina Faso,F,Education,Secondary,... if she burns the food,01/01/2010,1.76068165908337
Burkina Faso,F,Residence,Urban,... if she burns the food,01/01/2010,2.4289915799292987
Burkina Faso,F,Marital status,Never married,... if she burns the food,01/01/2010,2.7202941192759713
Burkina Faso,F,Education,Primary,... if she burns the food,01/01/2010,2.8460499611689403
Burkina Faso,F,Marital status,"Widowed, divorced, separated",... if she burns the food,01/01/2010,2.880972091280105
Burkina Faso,F,Employment,Employed for kind,... if she burns the food,01/01/2010,2.9154759474226504
Burkina Faso,F,Age,15-24,... if she burns the food,01/01/2010,3.033150146178909
Burkina Faso,F,Age,25-34,... if she burns the food,01/01/2010,3.0659418811403247
Burkina Faso,F,Employment,Employed for cash,... if she burns the food,01/01/2010,3.1622776601683795
Burkina Faso,F,Marital status,Married or living together,... if she burns the food,01/01/2010,3.224903040175049
Burkina Faso,F,Age,35-49,... if she burns the food,01/01/2010,3.3166247903554
Burkina Faso,F,Education,No education,... if she burns the food,01/01/2010,3.3466400776398313
Burkina Faso,F,Residence,Rural,... if she burns the food,01/01/2010,3.3466400776398313
Burkina Faso,F,Employment,Unemployed,... if she burns the food,01/01/2010,3.478505481017635
Burkina Faso,M,Employment,Unemployed,... if she burns the food,01/01/2010,2.345207879911715
Burkina Faso,M,Education,Higher,... if she burns the food,01/01/2010,2.3874672373176424
Burkina Faso,M,Age,35-49,... if she burns the food,01/01/2010,2.4698177877391214
Burkina Faso,M,Employment,Employed for cash,... if she burns the food,01/01/2010,2.4698177877391214
Burkina Faso,M,Residence,Urban,... if she burns the food,01/01/2010,2.489979881297264
Burkina Faso,M,Education,Secondary,... if she burns the food,01/01/2010,2.5099801175975207
Burkina Faso,M,Marital status,Married or living together,... if she burns the food,01/01/2010,2.529822146983347
Burkina Faso,M,Age,25-34,... if she burns the food,01/01/2010,2.5495097567963922
Burkina Faso,M,Education,No education,... if she burns the food,01/01/2010,2.756809733121343
Burkina Faso,M,Residence,Rural,... if she burns the food,01/01/2010,2.8284271247461903
Burkina Faso,M,Education,Primary,... if she burns the food,01/01/2010,2.880972091280105
Burkina Faso,M,Marital status,Never married,... if she burns the food,01/01/2010,3.0
