fecha_hecho,cantidad,genero,armas_medios,Number of domestic violence
2021-07-04,8,FEMENINO,CONTUNDENTES,1
2021-07-04,2,MASCULINO,ARMA BLANCA / CORTOPUNZANTE,1
2021-07-04,13,MASCULINO,SIN EMPLEO DE ARMAS,1
2021-07-05,6,FEMENINO,SIN EMPLEO DE ARMAS,2
2021-07-05,2,MASCULINO,CONTUNDENTES,4
2021-07-05,1,MASCULINO,ARMA BLANCA / CORTOPUNZANTE,1
2021-07-05,6,FEMENINO,CONTUNDENTES,1
2021-07-05,2,FEMENINO,SIN EMPLEO DE ARMAS,12
2021-07-05,2,MASCULINO,SIN EMPLEO DE ARMAS,2
2021-07-05,3,MASCULINO,SIN EMPLEO DE ARMAS,2
2021-07-05,4,MASCULINO,CONTUNDENTES,1
2021-07-05,5,MASCULINO,SIN EMPLEO DE ARMAS,1
2021-07-05,3,FEMENINO,CONTUNDENTES,4
2021-07-05,1,FEMENINO,CONTUNDENTES,31
2021-07-05,1,FEMENINO,SIN EMPLEO DE ARMAS,40
2021-07-05,4,FEMENINO,SIN EMPLEO DE ARMAS,3
2021-07-05,7,FEMENINO,SIN EMPLEO DE ARMAS,1
2021-07-05,3,FEMENINO,SIN EMPLEO DE ARMAS,5
2021-07-05,1,MASCULINO,CONTUNDENTES,10
2021-07-05,1,FEMENINO,ARMA BLANCA / CORTOPUNZANTE,2
2021-07-05,4,FEMENINO,CONTUNDENTES,2
2021-07-05,2,FEMENINO,ARMA BLANCA / CORTOPUNZANTE,1
2021-07-05,8,FEMENINO,SIN EMPLEO DE ARMAS,1
2021-07-05,1,MASCULINO,SIN EMPLEO DE ARMAS,20
2021-07-05,2,FEMENINO,CONTUNDENTES,8
2021-07-05,8,FEMENINO,CONTUNDENTES,1
2021-07-05,1,FEMENINO,ARMA DE FUEGO,2
2021-07-06,1,MASCULINO,ARMA BLANCA / CORTOPUNZANTE,1
2021-07-06,1,FEMENINO,CONTUNDENTES,26
2021-07-06,1,FEMENINO,ARMA DE FUEGO,3
2021-07-06,12,FEMENINO,CONTUNDENTES,1
2021-07-06,3,FEMENINO,CONTUNDENTES,2
2021-07-06,1,FEMENINO,SIN EMPLEO DE ARMAS,40
2021-07-06,1,MASCULINO,SIN EMPLEO DE ARMAS,19
2021-07-06,1,MASCULINO,CONTUNDENTES,11
2021-07-06,3,MASCULINO,CONTUNDENTES,1
2021-07-06,2,MASCULINO,CONTUNDENTES,3
2021-07-06,4,FEMENINO,CONTUNDENTES,1
2021-07-06,5,FEMENINO,SIN EMPLEO DE ARMAS,4
2021-07-06,2,FEMENINO,CONTUNDENTES,4
2021-07-06,4,FEMENINO,SIN EMPLEO DE ARMAS,2
2021-07-06,2,FEMENINO,SIN EMPLEO DE ARMAS,10
2021-07-06,3,FEMENINO,SIN EMPLEO DE ARMAS,1
2021-07-06,16,FEMENINO,SIN EMPLEO DE ARMAS,1
2021-07-06,7,MASCULINO,SIN EMPLEO DE ARMAS,1
2021-07-06,7,FEMENINO,CONTUNDENTES,1
2021-07-06,5,MASCULINO,CONTUNDENTES,1
2021-07-06,1,FEMENINO,ARMA BLANCA / CORTOPUNZANTE,6
2021-07-06,3,MASCULINO,SIN EMPLEO DE ARMAS,2
2021-07-06,2,MASCULINO,SIN EMPLEO DE ARMAS,3
2021-07-06,6,FEMENINO,SIN EMPLEO DE ARMAS,1
2021-07-07,1,FEMENINO,ARMA DE FUEGO,1
2021-07-07,1,MASCULINO,CONTUNDENTES,14
2021-07-07,10,FEMENINO,SIN EMPLEO DE ARMAS,1
2021-07-07,6,FEMENINO,SIN EMPLEO DE ARMAS,1
2021-07-07,4,MASCULINO,CONTUNDENTES,1
2021-07-07,3,MASCULINO,CONTUNDENTES,1
2021-07-07,7,FEMENINO,SIN EMPLEO DE ARMAS,1
2021-07-07,15,FEMENINO,CONTUNDENTES,1
2021-07-07,2,FEMENINO,SIN EMPLEO DE ARMAS,9
2021-07-07,2,MASCULINO,SIN EMPLEO DE ARMAS,6
2021-07-07,3,MASCULINO,SIN EMPLEO DE ARMAS,3
2021-07-07,5,FEMENINO,SIN EMPLEO DE ARMAS,1
2021-07-07,4,FEMENINO,SIN EMPLEO DE ARMAS,3
2021-07-07,4,FEMENINO,CONTUNDENTES,2
2021-07-07,3,FEMENINO,CONTUNDENTES,1
2021-07-07,1,FEMENINO,ARMA BLANCA / CORTOPUNZANTE,1
2021-07-07,1,FEMENINO,CONTUNDENTES,29
2021-07-07,1,FEMENINO,SIN EMPLEO DE ARMAS,43
2021-07-07,1,MASCULINO,SIN EMPLEO DE ARMAS,19
2021-07-07,2,FEMENINO,CONTUNDENTES,7
2021-07-07,3,FEMENINO,SIN EMPLEO DE ARMAS,4
2021-07-07,7,FEMENINO,CONTUNDENTES,1
2021-07-07,6,FEMENINO,CONTUNDENTES,1
2021-07-08,7,FEMENINO,SIN EMPLEO DE ARMAS,1
2021-07-08,5,FEMENINO,SIN EMPLEO DE ARMAS,1
2021-07-08,1,MASCULINO,SIN EMPLEO DE ARMAS,13
2021-07-08,2,FEMENINO,SIN EMPLEO DE ARMAS,9
2021-07-08,1,FEMENINO,SIN EMPLEO DE ARMAS,46
2021-07-08,12,FEMENINO,CONTUNDENTES,1
2021-07-08,4,FEMENINO,SIN EMPLEO DE ARMAS,5
2021-07-08,1,MASCULINO,CONTUNDENTES,19
2021-07-08,4,MASCULINO,SIN EMPLEO DE ARMAS,1
2021-07-08,4,FEMENINO,CONTUNDENTES,1
2021-07-08,2,MASCULINO,CONTUNDENTES,1
2021-07-08,10,FEMENINO,SIN EMPLEO DE ARMAS,1
2021-07-08,3,FEMENINO,SIN EMPLEO DE ARMAS,2
2021-07-08,1,FEMENINO,ARMA BLANCA / CORTOPUNZANTE,2
2021-07-08,1,FEMENINO,ARMA DE FUEGO,2
2021-07-08,19,MASCULINO,SIN EMPLEO DE ARMAS,1
2021-07-08,2,MASCULINO,ARMA BLANCA / CORTOPUNZANTE,1
2021-07-08,1,FEMENINO,CONTUNDENTES,38
2021-07-08,2,MASCULINO,SIN EMPLEO DE ARMAS,3
2021-07-08,5,FEMENINO,CONTUNDENTES,2
2021-07-08,3,MASCULINO,SIN EMPLEO DE ARMAS,1
2021-07-08,2,FEMENINO,CONTUNDENTES,5
2021-07-09,6,MASCULINO,CONTUNDENTES,1
2021-07-09,1,MASCULINO,ARMA BLANCA / CORTOPUNZANTE,2
2021-07-09,1,MASCULINO,SIN EMPLEO DE ARMAS,23
2021-07-09,4,FEMENINO,SIN EMPLEO DE ARMAS,2
2021-07-09,5,FEMENINO,CONTUNDENTES,1
2021-07-09,4,FEMENINO,CONTUNDENTES,1
2021-07-09,3,FEMENINO,CONTUNDENTES,3
2021-07-09,15,FEMENINO,CONTUNDENTES,1
2021-07-09,1,MASCULINO,CONTUNDENTES,6
2021-07-09,1,FEMENINO,CONTUNDENTES,32
2021-07-09,5,FEMENINO,SIN EMPLEO DE ARMAS,2
2021-07-09,6,FEMENINO,SIN EMPLEO DE ARMAS,1
2021-07-09,1,FEMENINO,ARMA BLANCA / CORTOPUNZANTE,5
2021-07-09,3,FEMENINO,SIN EMPLEO DE ARMAS,2
2021-07-09,1,FEMENINO,SIN EMPLEO DE ARMAS,46
2021-07-09,2,FEMENINO,SIN EMPLEO DE ARMAS,10
2021-07-09,2,MASCULINO,CONTUNDENTES,3
2021-07-09,2,FEMENINO,CONTUNDENTES,5
2021-07-09,3,MASCULINO,SIN EMPLEO DE ARMAS,1
2021-07-09,1,FEMENINO,ARMA DE FUEGO,1
2021-07-10,1,MASCULINO,ARMA BLANCA / CORTOPUNZANTE,2
2021-07-10,2,MASCULINO,SIN EMPLEO DE ARMAS,4
2021-07-10,2,MASCULINO,CONTUNDENTES,2
2021-07-10,5,FEMENINO,CONTUNDENTES,2
2021-07-10,1,MASCULINO,SIN EMPLEO DE ARMAS,20
2021-07-10,3,FEMENINO,CONTUNDENTES,2
2021-07-10,3,FEMENINO,SIN EMPLEO DE ARMAS,6
2021-07-10,1,FEMENINO,SIN EMPLEO DE ARMAS,50
2021-07-10,7,FEMENINO,SIN EMPLEO DE ARMAS,2
2021-07-10,2,FEMENINO,SIN EMPLEO DE ARMAS,13
2021-07-10,1,FEMENINO,CONTUNDENTES,27
2021-07-10,1,MASCULINO,CONTUNDENTES,18
2021-07-10,13,MASCULINO,SIN EMPLEO DE ARMAS,1
2021-07-10,2,FEMENINO,CONTUNDENTES,7
2021-07-10,1,FEMENINO,ARMA BLANCA / CORTOPUNZANTE,7
2021-07-10,13,FEMENINO,CONTUNDENTES,1
2021-07-10,4,FEMENINO,CONTUNDENTES,2
2021-07-10,15,FEMENINO,CONTUNDENTES,1
2021-07-10,4,FEMENINO,SIN EMPLEO DE ARMAS,1
2021-07-11,6,FEMENINO,SIN EMPLEO DE ARMAS,1
2021-07-11,4,FEMENINO,SIN EMPLEO DE ARMAS,4
2021-07-11,1,MASCULINO,ARMA BLANCA / CORTOPUNZANTE,6
2021-07-11,1,FEMENINO,CONTUNDENTES,39
2021-07-11,8,FEMENINO,SIN EMPLEO DE ARMAS,1
2021-07-11,2,FEMENINO,SIN EMPLEO DE ARMAS,12
2021-07-11,1,MASCULINO,SIN EMPLEO DE ARMAS,20
2021-07-11,3,FEMENINO,SIN EMPLEO DE ARMAS,4
2021-07-11,2,MASCULINO,CONTUNDENTES,3
2021-07-11,3,FEMENINO,CONTUNDENTES,5
2021-07-11,5,FEMENINO,CONTUNDENTES,1
2021-07-11,2,FEMENINO,CONTUNDENTES,8
2021-07-11,4,FEMENINO,CONTUNDENTES,1
2021-07-11,1,FEMENINO,ARMA BLANCA / CORTOPUNZANTE,6
2021-07-11,5,FEMENINO,SIN EMPLEO DE ARMAS,2
2021-07-11,6,FEMENINO,CONTUNDENTES,2
2021-07-11,3,MASCULINO,SIN EMPLEO DE ARMAS,1
2021-07-11,3,MASCULINO,CONTUNDENTES,1
2021-07-11,1,MASCULINO,CONTUNDENTES,14
2021-07-11,2,MASCULINO,SIN EMPLEO DE ARMAS,1
2021-07-11,1,FEMENINO,SIN EMPLEO DE ARMAS,63
2021-07-11,11,FEMENINO,CONTUNDENTES,1
2021-07-11,2,MASCULINO,ARMA BLANCA / CORTOPUNZANTE,1
2021-07-11,12,FEMENINO,CONTUNDENTES,1
2021-07-11,17,FEMENINO,SIN EMPLEO DE ARMAS,1
2021-07-11,2,FEMENINO,ARMA BLANCA / CORTOPUNZANTE,1
2021-07-12,6,MASCULINO,SIN EMPLEO DE ARMAS,1
2021-07-12,1,MASCULINO,CONTUNDENTES,11
2021-07-12,7,FEMENINO,CONTUNDENTES,1
2021-07-12,5,FEMENINO,SIN EMPLEO DE ARMAS,1
2021-07-12,2,FEMENINO,CONTUNDENTES,2
2021-07-12,1,FEMENINO,CONTUNDENTES,28
2021-07-12,1,MASCULINO,SIN EMPLEO DE ARMAS,22
2021-07-12,2,MASCULINO,SIN EMPLEO DE ARMAS,5
2021-07-12,3,FEMENINO,CONTUNDENTES,2
2021-07-12,1,FEMENINO,ARMA BLANCA / CORTOPUNZANTE,4
2021-07-12,1,MASCULINO,ARMA BLANCA / CORTOPUNZANTE,1
2021-07-12,15,FEMENINO,CONTUNDENTES,1
2021-07-12,2,MASCULINO,CONTUNDENTES,1
2021-07-12,9,FEMENINO,SIN EMPLEO DE ARMAS,1
2021-07-12,3,FEMENINO,SIN EMPLEO DE ARMAS,3
2021-07-12,6,FEMENINO,SIN EMPLEO DE ARMAS,2
2021-07-12,7,FEMENINO,SIN EMPLEO DE ARMAS,3
2021-07-12,6,MASCULINO,CONTUNDENTES,1
2021-07-12,12,FEMENINO,SIN EMPLEO DE ARMAS,1
2021-07-12,11,FEMENINO,SIN EMPLEO DE ARMAS,1
2021-07-12,1,FEMENINO,SIN EMPLEO DE ARMAS,58
2021-07-12,2,FEMENINO,SIN EMPLEO DE ARMAS,14
2021-07-13,13,MASCULINO,SIN EMPLEO DE ARMAS,1
2021-07-13,5,FEMENINO,SIN EMPLEO DE ARMAS,1
2021-07-13,4,MASCULINO,SIN EMPLEO DE ARMAS,1
2021-07-13,1,FEMENINO,SIN EMPLEO DE ARMAS,46
2021-07-13,3,FEMENINO,SIN EMPLEO DE ARMAS,4
2021-07-13,4,FEMENINO,SIN EMPLEO DE ARMAS,2
2021-07-13,1,MASCULINO,SIN EMPLEO DE ARMAS,15
2021-07-13,2,FEMENINO,SIN EMPLEO DE ARMAS,11
2021-07-13,3,FEMENINO,ARMA BLANCA / CORTOPUNZANTE,1
2021-07-13,3,MASCULINO,CONTUNDENTES,1
2021-07-13,8,FEMENINO,SIN EMPLEO DE ARMAS,1
2021-07-13,1,FEMENINO,CONTUNDENTES,31
2021-07-13,5,FEMENINO,CONTUNDENTES,1
2021-07-13,2,FEMENINO,CONTUNDENTES,4
2021-07-13,1,FEMENINO,ARMA BLANCA / CORTOPUNZANTE,2
2021-07-13,1,MASCULINO,ARMA BLANCA / CORTOPUNZANTE,2
2021-07-13,3,MASCULINO,SIN EMPLEO DE ARMAS,1
2021-07-13,1,MASCULINO,CONTUNDENTES,19
2021-07-13,2,MASCULINO,SIN EMPLEO DE ARMAS,3
2021-07-13,2,MASCULINO,CONTUNDENTES,1
2021-07-13,3,FEMENINO,CONTUNDENTES,2
2021-07-13,7,FEMENINO,CONTUNDENTES,1
2021-07-14,3,FEMENINO,SIN EMPLEO DE ARMAS,4
2021-07-14,14,FEMENINO,CONTUNDENTES,1
2021-07-14,16,FEMENINO,SIN EMPLEO DE ARMAS,1
2021-07-14,6,FEMENINO,SIN EMPLEO DE ARMAS,1
2021-07-14,7,FEMENINO,CONTUNDENTES,1
2021-07-14,14,MASCULINO,SIN EMPLEO DE ARMAS,1
2021-07-14,1,FEMENINO,ARMA DE FUEGO,1
2021-07-14,4,MASCULINO,SIN EMPLEO DE ARMAS,1
2021-07-14,1,FEMENINO,SIN EMPLEO DE ARMAS,38
2021-07-14,4,FEMENINO,SIN EMPLEO DE ARMAS,2
2021-07-14,4,FEMENINO,CONTUNDENTES,3
2021-07-14,1,MASCULINO,ARMA BLANCA / CORTOPUNZANTE,1
2021-07-14,2,FEMENINO,SIN EMPLEO DE ARMAS,9
2021-07-14,1,FEMENINO,ARMA BLANCA / CORTOPUNZANTE,6
2021-07-14,2,FEMENINO,CONTUNDENTES,4
2021-07-14,4,MASCULINO,CONTUNDENTES,1
2021-07-14,1,FEMENINO,CONTUNDENTES,21
2021-07-14,2,MASCULINO,CONTUNDENTES,2
2021-07-14,5,MASCULINO,CONTUNDENTES,1
2021-07-14,1,MASCULINO,SIN EMPLEO DE ARMAS,18
2021-07-14,2,MASCULINO,SIN EMPLEO DE ARMAS,2
2021-07-14,3,FEMENINO,CONTUNDENTES,3
2021-07-14,5,FEMENINO,SIN EMPLEO DE ARMAS,1
2021-07-14,1,MASCULINO,CONTUNDENTES,14
2021-07-15,2,FEMENINO,ARMA BLANCA / CORTOPUNZANTE,1
2021-07-15,12,MASCULINO,SIN EMPLEO DE ARMAS,1
2021-07-15,2,FEMENINO,SIN EMPLEO DE ARMAS,6
2021-07-15,5,MASCULINO,CONTUNDENTES,1
2021-07-15,3,MASCULINO,SIN EMPLEO DE ARMAS,1
2021-07-15,10,FEMENINO,SIN EMPLEO DE ARMAS,1
2021-07-15,6,FEMENINO,CONTUNDENTES,1
2021-07-15,1,FEMENINO,SIN EMPLEO DE ARMAS,44
2021-07-15,2,FEMENINO,CONTUNDENTES,3
2021-07-15,1,FEMENINO,ARMA BLANCA / CORTOPUNZANTE,1
2021-07-15,2,MASCULINO,SIN EMPLEO DE ARMAS,3
2021-07-15,1,MASCULINO,CONTUNDENTES,12
2021-07-15,3,FEMENINO,CONTUNDENTES,1
2021-07-15,4,FEMENINO,CONTUNDENTES,2
2021-07-15,3,FEMENINO,SIN EMPLEO DE ARMAS,5
2021-07-15,1,MASCULINO,SIN EMPLEO DE ARMAS,19
2021-07-15,13,FEMENINO,CONTUNDENTES,1
2021-07-15,6,FEMENINO,SIN EMPLEO DE ARMAS,1
2021-07-15,5,FEMENINO,CONTUNDENTES,2
2021-07-15,1,FEMENINO,CONTUNDENTES,28
2021-07-15,4,FEMENINO,SIN EMPLEO DE ARMAS,3
2021-07-15,2,MASCULINO,CONTUNDENTES,2
2021-07-15,3,MASCULINO,CONTUNDENTES,1
2021-07-15,1,MASCULINO,ARMA BLANCA / CORTOPUNZANTE,1
2021-07-16,3,MASCULINO,CONTUNDENTES,1
2021-07-16,2,FEMENINO,CONTUNDENTES,4
2021-07-16,2,MASCULINO,CONTUNDENTES,1
2021-07-16,6,FEMENINO,CONTUNDENTES,1
2021-07-16,3,FEMENINO,SIN EMPLEO DE ARMAS,4
2021-07-16,1,FEMENINO,CONTUNDENTES,30
2021-07-16,1,MASCULINO,CONTUNDENTES,6
2021-07-16,4,FEMENINO,SIN EMPLEO DE ARMAS,1
2021-07-16,18,MASCULINO,SIN EMPLEO DE ARMAS,1
2021-07-16,2,FEMENINO,SIN EMPLEO DE ARMAS,14
2021-07-16,12,FEMENINO,CONTUNDENTES,1
2021-07-16,1,FEMENINO,SIN EMPLEO DE ARMAS,45
2021-07-16,15,FEMENINO,CONTUNDENTES,1
2021-07-16,2,MASCULINO,SIN EMPLEO DE ARMAS,3
2021-07-16,1,MASCULINO,SIN EMPLEO DE ARMAS,18
2021-07-16,5,FEMENINO,SIN EMPLEO DE ARMAS,2
2021-07-16,5,MASCULINO,CONTUNDENTES,1
2021-07-16,9,FEMENINO,SIN EMPLEO DE ARMAS,1
2021-07-16,6,FEMENINO,SIN EMPLEO DE ARMAS,1
2021-07-16,3,FEMENINO,CONTUNDENTES,2
2021-07-16,3,MASCULINO,SIN EMPLEO DE ARMAS,1
2021-07-16,1,FEMENINO,ARMA BLANCA / CORTOPUNZANTE,3
2021-07-17,1,FEMENINO,ARMA DE FUEGO,1
2021-07-17,2,FEMENINO,SIN EMPLEO DE ARMAS,11
2021-07-17,4,MASCULINO,SIN EMPLEO DE ARMAS,1
2021-07-17,4,FEMENINO,CONTUNDENTES,1
2021-07-17,5,FEMENINO,SIN EMPLEO DE ARMAS,1
2021-07-17,1,FEMENINO,ARMA BLANCA / CORTOPUNZANTE,4
2021-07-17,1,MASCULINO,CONTUNDENTES,8
2021-07-17,14,FEMENINO,SIN EMPLEO DE ARMAS,1
2021-07-17,3,FEMENINO,SIN EMPLEO DE ARMAS,6
2021-07-17,3,MASCULINO,CONTUNDENTES,1
2021-07-17,1,MASCULINO,ARMA BLANCA / CORTOPUNZANTE,2
2021-07-17,3,FEMENINO,CONTUNDENTES,5
2021-07-17,2,MASCULINO,SIN EMPLEO DE ARMAS,3
2021-07-17,2,MASCULINO,CONTUNDENTES,1
2021-07-17,11,FEMENINO,CONTUNDENTES,1
2021-07-17,3,MASCULINO,SIN EMPLEO DE ARMAS,1
2021-07-17,1,FEMENINO,CONTUNDENTES,45
2021-07-17,12,MASCULINO,SIN EMPLEO DE ARMAS,1
2021-07-17,1,FEMENINO,SIN EMPLEO DE ARMAS,64
2021-07-17,2,FEMENINO,CONTUNDENTES,5
2021-07-17,4,FEMENINO,SIN EMPLEO DE ARMAS,3
2021-07-17,1,MASCULINO,SIN EMPLEO DE ARMAS,23
2021-07-18,9,FEMENINO,SIN EMPLEO DE ARMAS,1
2021-07-18,1,FEMENINO,ARMA DE FUEGO,2
2021-07-18,3,FEMENINO,CONTUNDENTES,6
2021-07-18,13,FEMENINO,SIN EMPLEO DE ARMAS,1
2021-07-18,8,FEMENINO,SIN EMPLEO DE ARMAS,1
2021-07-18,1,MASCULINO,ARMA BLANCA / CORTOPUNZANTE,1
2021-07-18,1,MASCULINO,CONTUNDENTES,14
2021-07-18,2,FEMENINO,CONTUNDENTES,6
2021-07-18,6,FEMENINO,CONTUNDENTES,2
2021-07-18,1,FEMENINO,CONTUNDENTES,48
2021-07-18,5,FEMENINO,SIN EMPLEO DE ARMAS,2
2021-07-18,2,FEMENINO,ARMA DE FUEGO,1
2021-07-18,1,FEMENINO,SIN EMPLEO DE ARMAS,58
2021-07-18,1,FEMENINO,ARMA BLANCA / CORTOPUNZANTE,8
2021-07-18,3,MASCULINO,CONTUNDENTES,1
2021-07-18,2,MASCULINO,ARMA DE FUEGO,1
2021-07-18,12,FEMENINO,SIN EMPLEO DE ARMAS,1
2021-07-18,2,MASCULINO,CONTUNDENTES,2
2021-07-18,3,FEMENINO,SIN EMPLEO DE ARMAS,5
2021-07-18,1,MASCULINO,SIN EMPLEO DE ARMAS,22
2021-07-18,3,MASCULINO,SIN EMPLEO DE ARMAS,1
2021-07-18,2,MASCULINO,SIN EMPLEO DE ARMAS,3
2021-07-18,9,FEMENINO,CONTUNDENTES,1
2021-07-18,2,FEMENINO,SIN EMPLEO DE ARMAS,14
2021-07-19,1,MASCULINO,CONTUNDENTES,15
2021-07-19,2,MASCULINO,CONTUNDENTES,4
2021-07-19,1,MASCULINO,ARMA BLANCA / CORTOPUNZANTE,2
2021-07-19,4,MASCULINO,CONTUNDENTES,1
2021-07-19,4,FEMENINO,SIN EMPLEO DE ARMAS,2
2021-07-19,4,MASCULINO,SIN EMPLEO DE ARMAS,1
2021-07-19,2,FEMENINO,CONTUNDENTES,7
2021-07-19,1,FEMENINO,CONTUNDENTES,43
2021-07-19,1,MASCULINO,SIN EMPLEO DE ARMAS,14
2021-07-19,6,FEMENINO,SIN EMPLEO DE ARMAS,2
2021-07-19,2,FEMENINO,SIN EMPLEO DE ARMAS,5
2021-07-19,18,MASCULINO,SIN EMPLEO DE ARMAS,1
2021-07-19,7,FEMENINO,SIN EMPLEO DE ARMAS,1
2021-07-19,3,MASCULINO,SIN EMPLEO DE ARMAS,1
2021-07-19,1,FEMENINO,ARMA BLANCA / CORTOPUNZANTE,6
2021-07-19,8,FEMENINO,SIN EMPLEO DE ARMAS,1
2021-07-19,3,FEMENINO,SIN EMPLEO DE ARMAS,2
2021-07-19,2,MASCULINO,SIN EMPLEO DE ARMAS,4
2021-07-19,1,FEMENINO,SIN EMPLEO DE ARMAS,51
2021-07-19,14,FEMENINO,CONTUNDENTES,1
2021-07-19,5,FEMENINO,SIN EMPLEO DE ARMAS,2
2021-07-20,2,FEMENINO,ARMA BLANCA / CORTOPUNZANTE,2
2021-07-20,5,FEMENINO,SIN EMPLEO DE ARMAS,1
2021-07-20,10,FEMENINO,SIN EMPLEO DE ARMAS,1
2021-07-20,1,FEMENINO,ARMA BLANCA / CORTOPUNZANTE,1
2021-07-20,2,MASCULINO,SIN EMPLEO DE ARMAS,2
2021-07-20,5,FEMENINO,CONTUNDENTES,2
2021-07-20,3,FEMENINO,SIN EMPLEO DE ARMAS,6
2021-07-20,2,FEMENINO,CONTUNDENTES,5
2021-07-20,17,FEMENINO,CONTUNDENTES,1
2021-07-20,14,FEMENINO,SIN EMPLEO DE ARMAS,1
2021-07-20,1,MASCULINO,SIN EMPLEO DE ARMAS,16
2021-07-20,3,FEMENINO,CONTUNDENTES,3
2021-07-20,3,MASCULINO,CONTUNDENTES,2
2021-07-20,1,MASCULINO,CONTUNDENTES,8
2021-07-20,1,FEMENINO,CONTUNDENTES,33
2021-07-20,4,MASCULINO,SIN EMPLEO DE ARMAS,1
2021-07-20,6,FEMENINO,SIN EMPLEO DE ARMAS,3
2021-07-20,13,MASCULINO,SIN EMPLEO DE ARMAS,1
2021-07-20,1,MASCULINO,ARMA BLANCA / CORTOPUNZANTE,2
2021-07-20,3,MASCULINO,SIN EMPLEO DE ARMAS,4
2021-07-20,4,FEMENINO,CONTUNDENTES,1
2021-07-20,1,FEMENINO,SIN EMPLEO DE ARMAS,50
2021-07-20,2,MASCULINO,CONTUNDENTES,1
2021-07-20,2,FEMENINO,SIN EMPLEO DE ARMAS,13
2021-07-21,1,FEMENINO,ARMA BLANCA / CORTOPUNZANTE,3
2021-07-21,6,MASCULINO,SIN EMPLEO DE ARMAS,1
2021-07-21,1,FEMENINO,SIN EMPLEO DE ARMAS,49
2021-07-21,3,FEMENINO,SIN EMPLEO DE ARMAS,2
2021-07-21,5,FEMENINO,SIN EMPLEO DE ARMAS,2
2021-07-21,4,MASCULINO,SIN EMPLEO DE ARMAS,1
2021-07-21,3,MASCULINO,SIN EMPLEO DE ARMAS,3
2021-07-21,15,FEMENINO,CONTUNDENTES,1
2021-07-21,10,FEMENINO,SIN EMPLEO DE ARMAS,1
2021-07-21,3,FEMENINO,CONTUNDENTES,1
2021-07-21,9,FEMENINO,SIN EMPLEO DE ARMAS,1
2021-07-21,6,MASCULINO,CONTUNDENTES,1
2021-07-21,2,FEMENINO,SIN EMPLEO DE ARMAS,10
2021-07-21,4,FEMENINO,CONTUNDENTES,1
2021-07-21,1,MASCULINO,ARMA BLANCA / CORTOPUNZANTE,1
2021-07-21,1,MASCULINO,CONTUNDENTES,8
2021-07-21,1,FEMENINO,CONTUNDENTES,26
2021-07-21,4,FEMENINO,SIN EMPLEO DE ARMAS,1
2021-07-21,2,MASCULINO,SIN EMPLEO DE ARMAS,3
2021-07-21,1,MASCULINO,SIN EMPLEO DE ARMAS,19
2021-07-21,1,FEMENINO,ARMA DE FUEGO,1
2021-07-21,2,FEMENINO,CONTUNDENTES,8
2021-07-22,1,MASCULINO,SIN EMPLEO DE ARMAS,25
2021-07-22,8,FEMENINO,CONTUNDENTES,1
2021-07-22,2,MASCULINO,SIN EMPLEO DE ARMAS,1
2021-07-22,5,FEMENINO,SIN EMPLEO DE ARMAS,2
2021-07-22,2,FEMENINO,CONTUNDENTES,5
2021-07-22,1,FEMENINO,ARMA BLANCA / CORTOPUNZANTE,7
2021-07-22,4,FEMENINO,SIN EMPLEO DE ARMAS,1
2021-07-22,2,FEMENINO,SIN EMPLEO DE ARMAS,13
2021-07-22,5,MASCULINO,SIN EMPLEO DE ARMAS,1
2021-07-22,1,FEMENINO,SIN EMPLEO DE ARMAS,44
2021-07-22,1,FEMENINO,ARMA DE FUEGO,1
2021-07-22,3,FEMENINO,CONTUNDENTES,4
2021-07-22,6,FEMENINO,SIN EMPLEO DE ARMAS,1
2021-07-22,1,FEMENINO,CONTUNDENTES,26
2021-07-22,3,MASCULINO,SIN EMPLEO DE ARMAS,1
2021-07-22,1,MASCULINO,CONTUNDENTES,12
2021-07-22,11,FEMENINO,SIN EMPLEO DE ARMAS,1
2021-07-22,2,MASCULINO,CONTUNDENTES,1
2021-07-23,10,FEMENINO,CONTUNDENTES,1
2021-07-23,5,FEMENINO,CONTUNDENTES,1
2021-07-23,19,MASCULINO,SIN EMPLEO DE ARMAS,1
2021-07-23,1,MASCULINO,ARMA BLANCA / CORTOPUNZANTE,2
2021-07-23,1,FEMENINO,SIN EMPLEO DE ARMAS,40
2021-07-23,2,FEMENINO,CONTUNDENTES,6
2021-07-23,4,MASCULINO,SIN EMPLEO DE ARMAS,1
2021-07-23,1,FEMENINO,ARMA BLANCA / CORTOPUNZANTE,7
2021-07-23,2,MASCULINO,CONTUNDENTES,1
2021-07-23,3,FEMENINO,SIN EMPLEO DE ARMAS,4
2021-07-23,3,MASCULINO,SIN EMPLEO DE ARMAS,1
2021-07-23,4,MASCULINO,CONTUNDENTES,1
2021-07-23,1,MASCULINO,SIN EMPLEO DE ARMAS,21
2021-07-23,5,FEMENINO,SIN EMPLEO DE ARMAS,2
2021-07-23,2,MASCULINO,SIN EMPLEO DE ARMAS,3
2021-07-23,4,FEMENINO,SIN EMPLEO DE ARMAS,2
2021-07-23,2,FEMENINO,SIN EMPLEO DE ARMAS,9
2021-07-23,1,MASCULINO,CONTUNDENTES,5
2021-07-23,6,FEMENINO,SIN EMPLEO DE ARMAS,1
2021-07-23,3,FEMENINO,CONTUNDENTES,1
2021-07-23,1,FEMENINO,CONTUNDENTES,29
